stock_code,company_name,total_assets,total_liabilities,accounts_receivable,revenue,net_income,total_equity,debt_to_asset,receivable_to_asset,roe,revenue_growth,risk_level,risk_score
605116,605116,2046796003.79,532037038.75,589721953.58,1475741034.67,354792033.04,2331528721.53,0.2599365240917222,0.2881195548984984,0.15217141859062225,0.16887519786336397,Low,44.50804715181493
605117,605117,10814777151.5,5510271932.82,1360452462.05,11206467574.84,2960347142.46,9454145126.46,0.5095132202567604,0.12579569999380952,0.3131268986102892,0.4982498032874475,Medium,40.61961860941635
605118,605118,939783754.88,191037969.3,176475305.59,620476680.36,176160138.34,1502845726.83,0.20327864608001597,0.18778288587520217,0.11721771250039095,0.02725746133436209,Low,42.589914103427134
605122,605122,2720830822.44,1616277871.59,30607911.2,1412336868.95,-172184828.62,2045844282.06,0.5940383570561533,0.011249472384523816,-0.08416321326597927,-0.28933158250045743,Medium,55.995703346302264
605123,605123,5260390177.68,2476858699.28,1077655119.21,3212714729.4,263911523.66,4413434348.65,0.47085075738096177,0.20486220276635075,0.05979731492793733,-0.11209433872996016,Low,53.87308830468879
605128,605128,1980885829.28,997005021.64,164893802.05,2276310087.81,136083820.85,1659670453.55,0.5033127133845897,0.08324245628529464,0.0819944830366291,0.49895592724672766,Medium,45.14102146028706
605133,605133,1929475702.27,1789677852.98,656279912.78,2351918173.82,182255630.76,2644273181.29,0.9275461986250826,0.3401338052652833,0.06892466029969233,0.164220849555351,High,67.96440608733874
605138,605138,2123821816.38,2383181890.2,917916323.39,3666195135.67,40201511.39,2549879604.31,1.12211950730503,0.43220025159858505,0.015766042962204317,-0.2117620105732776,Extreme,81.1920605407932
605151,605151,2040119989.97,1133023727.79,221208781.81,1619096722.39,50652988.33,1357515492.81,0.5553711219733998,0.10842929969685404,0.03731300938978637,0.2692104419115215,Medium,50.746936497763464
605158,605158,6477268674.73,5183485529.88,1040246124.07,6927253367.42,229407145.24,2556291507.65,0.8002579158253105,0.16059950209080404,0.08974216929230192,-0.08601507346311604,High,61.639321529353026
605162,605162,822486617.11,185241597.59,100714301.18,871553824.89,145513051.28,1318257198.93,0.2252214124053348,0.12245099079409143,0.11038289902616098,-0.0880753413270966,Low,42.939098079629275
605167,605167,1939094612.22,1317910505.4,137808406.57,3492507758.73,240493449.06,1837255641.25,0.6796525023042437,0.07106842837969009,0.13089819601608477,0.07715539404988919,Medium,53.12227693771855
605168,605168,3502738010.79,1795725537.78,68847929.65,4208396009.71,123177955.03,2687273138.24,0.512663388540154,0.019655460796073696,0.045837526999832276,-0.203489800406145,Medium,51.7602480051721
605169,605169,1026514406.57,472241053.83,46757500.48,2752579639.43,173744581.64,1939900166.39,0.4600432792832868,0.04554977522062815,0.08956367170343865,0.46166757382364226,Low,43.08427522819191
605177,605177,1528952567.49,913554856.62,720569717.36,1198238535.39,-100699459.5,1874615395.36,0.5975037264365463,0.47128323839562986,-0.05371739704541461,-0.1166351754270907,Medium,65.87354450725803
605178,605178,1432892957.51,442560855.54,23312599.37,341011297.73,-266370970.44,1335616764.78,0.30885828087888517,0.01626960286727301,-0.19943667784364483,0.6814228632881507,Low,37.85825986516687
605179,605179,735056945.57,1493014113.19,124477735.82,2751221106.89,28943830.41,1095931245.62,2.0311543509492886,0.16934434341474552,0.02641026115979168,0.04086503220287793,Extreme,99.09933226282372
605180,605180,718566702.42,55501438.32,99152650.54,351754201.97,49423019.15,1140611236.15,0.07723909016808239,0.13798670353924303,0.04333029307761479,0.4694080193211793,Low,34.989502773371385
605183,605183,2355334820.8,480323011.98,227497411.9,2197430697.06,540531632.41,3334385091.86,0.2039298225196094,0.09658814105364837,0.1621083400743249,0.21381011249329931,Low,37.34178857513838
605186,605186,748323890.23,301272090.72,99691956.05,318349489.92,32586369.25,1071647096.51,0.40259584740426096,0.13322033059690144,0.030407742769166288,0.035083826693569485,Low,49.29735185088551
605189,605189,2977013908.49,2529293982.57,1456372091.5,3047483724.95,126098923.18,1880071867.62,0.8496077144137052,0.4892056726193465,0.06707133134204586,0.2138168319312299,High,68.90342164503137
605196,605196,4786389277.32,3025976472.2,1534537089.84,6346841520.66,318350961.92,3148209055.93,0.632204423183546,0.32060432215810486,0.10112129031594988,0.1832089372990859,Medium,57.62111911856939
605199,605199,1219475330.23,1438076638.12,446770170.49,1413548352.04,-269517224.02,700553123.09,1.179258491312629,0.36636261465472747,-0.3847206088115249,-0.2125884490628602,Extreme,81.66270459637566
605208,605208,2316215337.87,1378716916.72,659198427.49,4099543471.3,37509624.41,2100447425.97,0.5952455690013145,0.28460152936220573,0.01785792110110912,0.1592508675165375,Medium,57.93344860140148
605222,605222,10956711804.72,7403153482.17,3701739913.69,22764114780.97,135848434.8,4639835430.54,0.6756729221426473,0.3378513535507379,0.0292787183583771,-0.025025009989247966,Medium,63.23475364398092
605228,605228,1619097033.66,723630323.66,224743255.55,1388666413.57,-31979688.13,1493307034.83,0.4469345002900905,0.13880777425795385,-0.021415346867123417,-0.15218340220212934,Low,53.40006338717286
605258,605258,960886131.74,336302123.41,165935177.07,886615521.95,71229556.84,1210724700.38,0.3499916507287024,0.17268974084319424,0.0588321662370015,0.20885857560279403,Low,46.25760313098795
605266,605266,4682503263.94,5467279199.87,3127884662.94,9282846172.38,127957923.76,2797247891.58,1.1675975203207154,0.6679941233630029,0.04574422029065295,0.022261399815866813,Extreme,85.36155918827154
605268,605268,2437182726.99,2659175621.96,384134416.59,3122437416.36,136205342.93,1635069742.55,1.0910858642282308,0.15761412237826686,0.08330246679115884,0.025682187056512495,Extreme,69.3335454459595
605277,605277,2046037907.72,1569855576.01,532064987.03,3530921629.77,153068904.1,1470442120.47,0.7672661244870906,0.26004649523962436,0.10409719768573707,0.10842367507657935,High,60.83247942269411
605286,605286,2752098114.65,1948659076.08,295584553.29,2526011928.18,375788748.45,1975167769.21,0.708063083109892,0.10740334863664233,0.19025662240342384,0.03820692648748222,High,53.7884913842524
605287,605287,9507903571.56,9354644760.85,45193399.94,4133844642.75,-280564415.64,1539284389.77,0.9838809039704162,0.0047532455077880995,-0.18226938277592872,-0.3226355041298576,High,67.86161329810577
605288,605288,1763874937.15,565123548.03,314766673.95,1335738641.09,86699950.99,2222490505.24,0.3203875377599641,0.17845180932078303,0.03901026833886858,0.08249753943850494,Low,47.272689262961734
605289,605289,1529674669.61,777614076.8,46475095.27,687692166.85,-38043860.61,1257290789.51,0.5083525878076137,0.030382339587181055,-0.030258601214144514,0.12700101426689084,Medium,49.74012598123903
605296,605296,2551537913.99,1351830706.39,1310100922.12,5584341587.66,686733885.91,4832547371.77,0.5298101584060171,0.5134554007356735,0.14210598118947612,0.43509168207480436,Medium,55.8271234200874
605298,605298,886146375.78,272244455.92,185035082.12,483039782.05,38359631.87,1018746580.95,0.3072228960823387,0.2088087105892965,0.03765375274607442,0.3872702493442486,Low,44.62285833510823
605299,605299,1238995342.24,652508313.86,235287813.85,1417094638.6,90332865.91,1282544804.67,0.5266430725076977,0.18990209714963036,0.07043252257627189,-0.0036391011026815434,Medium,53.82242255059171
605300,605300,1891327779.72,645490246.06,348917732.03,2310607331.52,85914666.69,2155218920.79,0.3412894649892791,0.18448295201461865,0.039863545118891126,-0.18677085129009702,Low,50.72187763497253
605303,605303,2047948995.33,1218773592.49,26412925.44,722079965.55,-191637462.87,1027690502.82,0.5951191144258018,0.01289725745134776,-0.18647390663253535,0.1491311973315134,Medium,51.684692895742614
605305,605305,2930701579.53,708520760.18,390468630.77,1298708903.73,314804875.75,2588161367.0,0.24175807087585705,0.13323384185455683,0.12163263070219532,0.17580782513455237,Low,40.784694153739224
605318,605318,624385701.21,324046838.75,73061925.47,609605971.17,-28987333.2,686000066.81,0.5189850410123551,0.1170140913355526,-0.04225558363980242,-0.17623182281063612,Medium,55.25722174186583
605319,605319,2301065279.14,2316292251.94,291336819.5,2530730250.02,377864819.25,2436112475.97,1.0066173580289262,0.12660954130292393,0.15510975908431468,0.09225209020092046,Extreme,63.56349439432382
605333,605333,4475849996.91,4103497267.19,770997457.54,7913518550.83,670343984.96,2225959448.66,0.9168084877783971,0.172257215517114,0.3011483364459037,0.9770181531492852,High,49.51179507863932
605337,605337,1150110736.71,585226798.19,186838923.88,1415072375.68,223803666.91,1729944512.67,0.5088438699947245,0.16245298640935246,0.12937043082646676,0.0022454857685512823,Medium,51.069925131728375
605339,605339,2309016522.89,791969948.07,653181494.73,3159344486.7,201439925.09,3451572357.65,0.3429901606242118,0.28288298860350647,0.05836178535951371,0.024929042459086566,Low,50.653444475235304
605358,605358,5371465585.5,3467261997.8,1277060712.89,3092316636.83,-397465921.7,7337730930.43,0.6454964557828871,0.23774902632483785,-0.0541674157131717,0.14970117871562488,Medium,58.81160754445131
605365,605365,4646726417.36,2573805227.36,921702760.77,6806735952.21,417878947.99,3786166553.65,0.5538964415344871,0.19835528886025058,0.11036993277201441,0.01880089225317697,Medium,53.628518225708746
605366,605366,2047044745.09,907900634.16,237734565.91,1477475520.58,-30871084.28,2101322754.21,0.44351772785508087,0.1161355004477676,-0.014691262547911683,0.06675301986390297,Low,50.541389148207585
605368,605368,1866389972.79,1490814689.12,215200767.96,4755387002.07,509735730.86,3614262177.03,0.7987691269533741,0.11530321695754936,0.14103451988058943,-0.038694867110633274,High,58.70673990663155
605376,605376,661715902.36,184813098.82,288821018.7,945310495.9,87475904.71,1534884151.24,0.27929372433225014,0.43647283928030756,0.056991861333202304,0.37218793097537206,Low,49.14395686889141
605377,605377,4619260148.64,2055424484.36,841058844.83,3768483435.67,468674339.1,3964206797.47,0.4449683322047053,0.18207652692555626,0.11822651113940703,-0.05214147152361495,Low,50.466715076031036
605398,605398,1178370940.38,177980010.86,45364312.51,533059763.05,21205050.22,1022640399.66,0.15103903597843746,0.038497480679021964,0.02073558821561333,-0.16252192747525482,Low,41.60043766569088
605488,605488,1460622927.46,1376275499.98,255965624.72,2540571700.16,121861177.97,1424924162.65,0.9422524281289498,0.1752441509083526,0.0855211674868148,0.19228712603051368,High,63.58777616910181
605499,605499,12705623457.77,14845041765.22,1068083706.94,15838851828.27,3326429004.69,7687803337.75,1.1683835755530485,0.08406385648764239,0.43268913869791453,0.40629862458102195,Extreme,57.27288896552443
605507,605507,5874299808.13,2557787418.17,1363411369.0,5890839205.64,780577499.03,8047340282.19,0.43541996522377624,0.23209768202723427,0.09699819712576811,0.10120509013670317,Low,50.428035177882904
605555,605555,3403070437.32,2118733593.52,575079976.46,4094934455.98,410825975.36,3009616326.95,0.622594692805875,0.16898856108100113,0.13650443469528176,0.4755848490459994,Medium,49.734095453359245
605566,605566,2013681901.18,536257509.69,275915186.02,965007123.96,-2183917.07,1988201054.63,0.26630696207566734,0.1370202442889893,-0.001098438744368548,0.05298810583463049,Low,45.88483391114845
605567,605567,919091910.18,1029228514.02,337710969.24,2514331815.74,8165199.49,1077868550.26,1.119831980479983,0.36743982348170257,0.007575320281893759,-0.10080401817032165,Extreme,78.59961217609793
605580,605580,455574660.19,360666401.22,80481440.72,814165072.97,136557641.36,939539085.28,0.7916735339704409,0.176659168634258,0.14534535443972862,0.03211017697479011,High,59.211949604228565
605588,605588,1395393654.63,933713773.24,120033471.15,1359074542.15,-15455207.83,1041120766.13,0.6691400452781776,0.08602122472875072,-0.014844779138782618,0.5194687657157854,Medium,52.030044319406244
605589,605589,7115405580.39,3489465178.59,1826213740.7,10019550624.2,891123683.94,10077284400.74,0.4904098774364932,0.25665631003987044,0.08842895054887631,0.098691493373588,Low,52.93106537663377
688001,688001,3092308639.71,1040267246.06,783500870.49,1822574216.81,-497037388.33,3424013180.4,0.33640472774980096,0.25337085064169973,-0.14516222985798644,-0.02067004700827109,Low,51.63311356861923
688002,688002,4782534226.95,1681864781.97,1744802560.66,4315695760.92,442200914.73,5404339027.29,0.3516681119588323,0.36482803423086546,0.08182331132392728,0.21275228613274164,Low,50.49763857011101
688003,688003,2254890017.65,1161036282.85,883807824.35,1608741148.61,124540177.46,1930379330.91,0.5148970786876816,0.39195163286548507,0.06451590910957926,-0.02383569162904163,Medium,58.87116237081851
688004,688004,319285088.81,105205873.96,36031382.97,172827212.52,-38472544.41,615318197.66,0.32950450129729,0.11285019010531223,-0.06252463287500296,-0.09906404099177409,Low,48.697030201469246
688005,688005,14291301380.12,11084581066.57,2222064423.72,15087554666.76,328651968.94,8440667718.62,0.7756173333514099,0.15548370051246807,0.03893672632261049,-0.3340966687782525,High,64.52316104307127
688006,688006,8181765916.56,4564766213.29,2913112944.1,2981154434.54,326336354.34,5164798090.89,0.5579194344891797,0.35604941204732116,0.06318472641081803,-0.24176819078920822,Medium,61.47688208348005
688007,688007,2955806569.15,1197250382.87,595519245.19,2418574391.82,-5884389.32,2740047895.12,0.4050503153236758,0.201474362837367,-0.0021475498039578225,0.09271772060016803,Low,51.26119132464277
688009,688009,91105546464.58,63223889659.88,3453911412.7,32643648716.87,4068944547.97,48025007375.97,0.6939631242370098,0.03791109923305066,0.08472553717932284,-0.11981887560505929,Medium,55.84672153450408
688010,688010,1165382532.54,707326530.06,356150997.97,621389816.99,7991385.62,1699291352.65,0.6069479422506464,0.305608663271925,0.004702775429026721,0.0582471862487757,Medium,60.14861360110409
688016,688016,2740165192.39,339038781.5,266400395.42,1206326728.85,492748330.99,3791843035.7,0.12372932202831426,0.0972205603369638,0.12994955918554665,0.01610697225403536,Low,37.7325849670945
688017,688017,2205062531.1,227737756.2,245567921.61,387411303.84,55808734.65,3425332272.82,0.10327950023548427,0.111365513742369,0.016292940422989653,0.08772748244358342,Low,39.59792451561317
688018,688018,1785495653.24,353139507.75,485620281.18,2006919686.57,339008315.09,2149974683.07,0.19778233965968228,0.2719806571910621,0.15768014282192472,0.4004387880697981,Low,39.78659516832092
688019,688019,2026156535.74,466569491.98,617635256.81,1835015178.35,533643641.69,2700956681.01,0.23027317176636497,0.3048309673588102,0.1975757869209692,0.48239597405124773,Low,39.765614923424494
688020,688020,830054240.15,316576873.0,85368282.18,344570817.57,-85492818.8,1374196062.02,0.38139299540568705,0.10284663104012699,-0.06221297030521962,-0.0016760767471217565,Low,49.029716405645004
688021,688021,456034111.36,192118556.59,237975749.98,284216461.86,-48190760.36,857739134.66,0.4212811099087691,0.5218376083102662,-0.05618346932380832,-0.14459829846371966,Low,62.130356489656926
688022,688022,1681697441.32,2043441576.52,685891303.57,473967699.24,-1109834918.0,650848643.58,1.2151065502698628,0.4078565422753034,-1.7052120012040601,-0.6461430412430269,Extreme,88.11104047740875
688023,688023,2989049669.19,2197471516.99,257246332.45,2042835394.88,-201736212.59,2509210485.75,0.7351739717277734,0.08606291661915104,-0.08039828214319823,-0.058672638205324486,High,59.79351844936522
688025,688025,1881409344.35,673537239.56,696209382.27,1453846220.53,124034791.89,2034732290.82,0.357996116891137,0.3700467335089857,0.06095877696029182,0.18620773778114783,Low,51.60500504263999
688028,688028,816107775.61,235768120.86,299163842.99,678544825.59,98128367.06,1950215070.89,0.288893364217459,0.36657394026958007,0.05031668995113352,0.12543913821054853,Low,50.318840802379455
688030,688030,1477756020.99,775512781.29,88060939.13,996589519.06,-138018087.55,922498947.25,0.5247908113887819,0.05959098652225752,-0.14961327377276312,0.10604350983688993,Medium,51.173063906351
688031,688031,1138101347.17,262083224.74,51607842.01,371492042.71,-344281624.72,1098727497.9,0.23028109525719787,0.045345559196751616,-0.3133457798935825,-0.24309681472229067,Low,45.47303998485763
688032,688032,6171850361.61,1613487365.95,940620658.87,1992953271.84,343442754.48,6357310501.31,0.2614268446925053,0.15240496832535455,0.054023278304438566,-0.016312880963781685,Low,45.46547640093587
688033,688033,2002137750.43,2443285144.49,410521882.86,763053331.73,-1507755117.87,3667934028.94,1.2203381830072653,0.20504177735614446,-0.41106385937528095,-0.638483167885834,Extreme,83.12102160297991
688035,688035,1860388093.72,581611333.96,164497454.22,1166752095.17,97526323.92,2294036142.65,0.3126290347284582,0.08842104224128511,0.04251298491197292,0.25191331006211537,Low,43.00743937446539
688036,688036,38809120449.13,23985381452.6,8663358678.31,68715278819.5,5597326843.87,20230358202.4,0.618034657189395,0.22322996702967562,0.2766795717539973,0.10306468766276547,Medium,51.174152720946154
688037,688037,4264339986.01,1578732948.46,1816212688.82,1753605965.73,201426284.1,2691127435.3,0.37021742019617143,0.42590710280569566,0.07484828903226781,0.02133762390841034,Low,54.66961671113673
688038,688038,956194171.1,581640766.73,20923049.92,342571976.43,-19630171.69,600422819.33,0.6082872959378993,0.02188159115834209,-0.03269391345236499,0.5626597942592153,Medium,48.169060714503374
688039,688039,603879288.65,257990419.51,33678722.23,306623261.21,-110209625.72,1155365973.77,0.4272218378059454,0.05577061982915548,-0.09538936425519101,-0.07821912255139071,Low,49.993111855421155
688041,688041,18206916600.3,4388214499.44,5425282266.87,9162148135.92,2716957049.17,20250959179.95,0.24101909157796075,0.2979791903248794,0.13416436352604943,0.5239769916112884,Low,41.08617350119669
688045,688045,1299601868.84,131442302.25,168998376.25,688291018.89,-36442841.77,1355209778.39,0.10114043800762068,0.13003857589158807,-0.02689092297820813,0.18984520076642752,Low,39.38672552985405
688046,688046,1709773844.34,371195620.33,54196734.18,686837009.6,109819819.3,2134726319.61,0.21710217497992398,0.031698188833225956,0.05144444901024284,0.10390769881514783,Low,39.98033175682082
688048,688048,1633139116.05,260216820.06,168942586.14,272639604.16,-98224665.95,2985940002.8,0.15933536678086233,0.10344653708902266,-0.032895726591255,-0.06054390734425939,Low,42.971663504094025
688049,688049,1922829342.69,266533879.17,268303702.92,651875446.08,106582933.82,1879391800.63,0.13861546277275152,0.13953588962016172,0.056711396625372,0.25336712563608316,Low,38.69540495169146
688051,688051,575350117.74,295742903.27,34991410.27,300429342.89,-105902792.52,719863453.46,0.5140224954358067,0.06081759469772556,-0.14711511191599144,-0.06814077767933335,Medium,52.62252250731068
688055,688055,2894223309.68,2054069467.94,615177279.88,3413133710.24,-190318664.86,4287959748.06,0.7097135390589845,0.21255349503353185,-0.04438443363329281,-0.09769918129125234,High,62.58223536052035
688057,688057,3192633338.35,376055739.69,50995749.41,409015844.91,136328546.3,3151628644.48,0.11778857758979337,0.015972942710782867,0.04325653865939317,-0.19041915721009733,Low,39.75575900107952
688059,688059,1132516308.48,625241697.72,396992655.47,759057280.46,106959100.94,1331495508.31,0.5520818490986363,0.3505403432139722,0.08033005013720083,-0.04433417862707408,Medium,58.76105458614912
688061,688061,1991693590.22,165506307.12,142893759.41,565295821.48,-52317037.3,2438942757.57,0.08309827773343308,0.0717448507700505,-0.021450703235087486,0.24357221934150136,Low,36.85084740783924
688062,688062,1705180931.68,1541715656.18,211682026.16,199781622.22,-1046564705.48,1568877364.27,0.9041361110348867,0.12414050745421129,-0.6670787209470432,0.5628019480375713,High,59.59957653702617
688063,688063,8310475220.08,1566340512.6,719951113.19,2004793020.62,38322291.06,9174905768.15,0.18847785128043756,0.0866317622186556,0.004176859362744953,-0.39238406737097364,Low,46.639548783520624
688065,688065,7386914396.78,2917855546.03,1180528263.33,2957911554.76,474589331.67,11507005495.25,0.3950032976288328,0.1598134484737767,0.04124351308130571,0.3990855715851509,Low,45.82349159782525
688066,688066,3004796773.47,2147609662.03,885507020.53,1575271317.38,-1394088788.15,876256784.54,0.7147270926911631,0.2946978073020887,-1.5909591945491657,-0.1338679814976357,High,65.14793777826347
688070,688070,657789350.22,431315591.3,202253391.89,474202644.94,-36737900.03,569745428.21,0.6557047345867563,0.3074744092806544,-0.0644812546287935,0.5714384282464618,Medium,56.64361798715443
688071,688071,743999349.51,885265557.43,126055959.12,423435218.01,-45753489.03,982812562.23,1.189874101386027,0.16943020071592912,-0.04655362658998315,0.20355717448547353,Extreme,72.8964063146243
688072,688072,12687297106.45,6830525974.69,7215724005.26,4103453853.41,687421852.78,5280154359.39,0.5383751887718842,0.5687361101988896,0.13018972666159245,0.5170030468265986,Medium,56.94488478332297
688073,688073,2208723169.25,345761323.6,760217457.8,1102010333.61,117426163.51,2027122463.64,0.15654353085697365,0.34418865541132593,0.057927513318136614,0.009297698432371498,Low,46.75985749371523
688075,688075,4769982927.28,475315014.56,147167029.08,540698462.1,192236967.64,5203599188.59,0.09964711023211988,0.030852737069212,0.03694307741101976,0.07418468328462716,Low,37.09530796557213
688076,688076,2005525493.25,1752710190.28,584040572.4,1624801884.87,399818448.38,2660367001.73,0.8739406186453871,0.2912157309222476,0.15028695218366622,0.572062217361867,High,59.02081585420748
688077,688077,1352932301.33,1011080570.36,476603799.13,1318727119.28,27561758.8,1063555530.64,0.7473253239397547,0.3522746841519525,0.025914734121512746,-0.07791033754117135,High,66.35786184436535
688078,688078,845765646.12,185245792.3,45095920.33,328602489.37,34128996.67,740692921.9,0.21902733121146037,0.053319640655635755,0.04607712003302728,-0.17043478553227126,Low,43.456230807231734
688079,688079,412152468.02,733689160.34,101720926.68,485511229.32,-106667054.41,1359982454.52,1.780140159938087,0.24680411879776473,-0.07843266952120179,0.5137948502190761,Extreme,89.43635926589596
688080,688080,1163260620.26,233067035.98,171537564.48,611736244.97,130838134.82,1042859157.95,0.2003566801117253,0.14746271084261384,0.12546098274401216,0.24001828593667443,Low,39.16056074645006
688081,688081,421015645.24,161384011.66,65393142.68,152994794.27,-81201476.14,435939820.49,0.3833206995621339,0.15532235777775583,-0.18626762760219717,0.023787071043018287,Low,50.14480922087773
688082,688082,9496059778.95,3529551831.9,4232200698.68,5617740375.66,1153188729.25,7665635114.21,0.37168593227729974,0.4456796605326302,0.15043616244038308,0.44476471040159177,Low,49.08401831660926
688085,688085,1033632289.05,224837268.81,246112828.09,453595346.98,12112726.65,1911797444.29,0.21752152210400225,0.23810481802595349,0.006335779287799186,-0.01476288235301462,Low,47.46750045510407
688087,688087,3426029693.05,2416361436.85,356999602.79,2923741174.25,307319470.37,2534297995.3,0.7052949487716933,0.10420213330731044,0.1212641413677245,0.19089590908114254,High,53.82333917082903
688089,688089,656674255.81,101792583.07,139322350.17,555593402.27,120130043.41,1556087313.72,0.15501229440529848,0.2121635634979287,0.07720006605722898,0.2518916028642187,Low,40.50554023953426
688090,688090,1147714159.87,622133825.27,210888749.19,886782324.6,14740979.79,899089556.54,0.5420633874034179,0.1837467520779626,0.016395452135745257,-0.12690665072210192,Medium,56.71475062787899
688096,688096,1058916376.5,610430502.26,153206336.67,476091230.86,-24647625.64,780866381.99,0.5764671467992921,0.14468218649747172,-0.031564459949199916,0.20177270671209566,Medium,53.8933419992946
688097,688097,7491135646.25,4098429393.49,2697431757.75,4954201506.41,388884166.12,4455367243.57,0.5471038821118717,0.3600831549619999,0.08728442457380789,0.023627067199635466,Medium,57.99681405106459
688098,688098,550830796.15,116201342.27,95102892.07,303414652.03,-48748564.39,1411295212.77,0.2109565098432814,0.17265354939251065,-0.03454172022189421,0.0063936156739254,Low,45.58109787337195
688102,688102,808498712.78,499657267.9,258375446.32,1329681334.8,119168429.11,1113026770.71,0.618006262721115,0.3195743446907705,0.10706699267797704,0.1273138542078222,Medium,57.57973313987507
688105,688105,3571471146.76,903331563.0,362177583.73,1377898264.65,-19622804.09,3945243056.67,0.2529298224401148,0.1014085145440874,-0.004973788384678817,0.07147034286963742,Low,44.40840410810926
688106,688106,2261724042.07,1276241153.57,154547381.78,2525277683.91,209802690.91,3063745351.88,0.564278015279859,0.06833167040067073,0.06847915437268935,0.04034205841131486,Medium,51.52123277498215
688108,688108,403388293.2,192018630.82,89505811.67,458739271.36,-3889480.61,866885685.69,0.4760143862796661,0.22188500057839558,-0.004486728382075149,0.3364280651241976,Low,51.46327595160789
688110,688110,2612537690.06,128474194.07,892341994.94,640953547.07,-175223812.03,3209317640.11,0.04917601554948263,0.3415613862089417,-0.05459846349892439,0.20800556006636345,Low,42.93425952104439
688113,688113,850524646.84,321949746.93,246296003.73,493021834.99,83879018.55,918523078.02,0.3785307670108764,0.28958126568709885,0.09131944592052331,-0.004210206400674605,Low,51.35457056849743
688115,688115,1104629429.94,124066682.9,48391587.34,185316037.93,15273060.85,1264347940.51,0.11231520683523606,0.04380798304697393,0.012079792563935609,0.10142711849725643,Low,38.14838978216047
688116,688116,2472057947.44,948558675.84,207156378.39,1448155861.37,249005908.45,2896842941.63,0.3837121523879742,0.08379915956441306,0.08595768340477891,0.031336733447141114,Low,46.14403414115867
688117,688117,718206763.17,543459951.53,304753127.04,456070000.1,49835372.49,918343435.5,0.7566901056894708,0.42432505883805605,0.054266596311941515,0.048386092178717074,High,66.46830381204981
688120,688120,8832012584.58,4185740123.3,3267533611.78,3406228610.47,1023407865.85,6473073313.93,0.47392823359513475,0.3699647821477131,0.15810231341697223,0.35815022165267807,Low,50.93290650959579
688121,688121,4659356647.46,4473186775.26,485376165.21,2838278460.69,98210967.09,2543095819.05,0.9600438673649315,0.10417235724477064,0.038618665625697005,-0.0406610090882101,High,65.84676840230689
688122,688122,10600082387.95,4955591223.0,3859787017.32,4612471588.04,875982347.92,6684050218.12,0.46750497228525645,0.36412802052441995,0.13105562037000743,0.1090913339352596,Low,53.76104583306541
688126,688126,9070128098.69,3803010861.16,1541669224.17,3387611695.49,-1121687217.8,12299260112.81,0.4192896527789138,0.16997215556334463,-0.0911995687148476,0.06184694857448304,Low,51.209523986706195
688127,688127,692900694.18,356172462.21,227120901.24,1034212739.62,221285159.43,1821377523.67,0.5140310367728892,0.32778275898364034,0.12149329644966718,0.3707923032454609,Medium,51.870244634081395
688128,688128,5590266207.88,3946638245.85,2260863914.2,4522709306.18,470371421.83,3223172351.42,0.705983954804665,0.4044286676389582,0.14593430649861874,0.08386557719280324,High,61.8032219007204
688129,688129,1240687462.68,728724301.21,98637355.57,597532684.86,84745308.48,861346220.18,0.5873552551549831,0.07950217805613523,0.09838704401847882,0.1514302898428319,Medium,50.63423310716258
688130,688130,1224371222.35,150496757.12,63450190.96,134845663.8,-10270082.81,1265250310.87,0.12291758771587565,0.051822674203512165,-0.008117036385423356,0.06340563207035223,Low,39.34903816586055
688131,688131,3174918772.7,1260187291.8,1162550788.68,2270177811.5,197930034.58,2877877144.94,0.3969195377960228,0.36616709651798396,0.06877640170568386,0.20751134959182937,Low,52.267240008269894
688132,688132,991243288.99,193614525.84,82970186.94,346880645.67,-37737586.35,1459408530.92,0.19532492980333635,0.08370315124608832,-0.02585813742380313,0.9197564726481702,Low,33.75476194877059
688133,688133,3138932782.27,1456339530.57,1064153419.51,2883520638.14,7764619.89,2786137700.77,0.4639600882172477,0.33901758760836864,0.002786875856083533,0.04111409805574417,Low,56.91342945976712
688135,688135,714521952.26,417792796.76,25879450.37,488125581.61,-58892113.3,1106774363.8,0.5847165303158856,0.03621925161031721,-0.0532105867521179,-0.02973436702788059,Medium,53.744320870013304
688136,688136,1287809760.09,886397364.11,141809419.24,1406925448.3,27048555.4,1634908540.58,0.6882983741698411,0.1101167452171581,0.016544384428014706,0.11746279925853849,Medium,56.81363225223843
688138,688138,915923374.99,710688537.41,200803654.84,1112249605.01,172012580.7,1483206709.47,0.7759257562541836,0.2192363033012367,0.11597343755373511,0.2035220456246783,High,58.82412387506626
688139,688139,2652447941.35,1022403542.51,334744974.95,2283832911.43,381008045.8,4371550511.01,0.38545659146457506,0.12620227893318312,0.08715627209165476,0.0012876045971579471,Low,47.52697186900388
688141,688141,2837377005.34,1383535462.41,854992309.41,1678750683.28,-611248263.22,2067619866.66,0.48761072631735536,0.3013319371380283,-0.2956289369609321,0.29458439795052255,Low,54.21577623846614
688143,688143,1022363581.02,257613958.18,73586845.73,330757115.37,16752058.38,1170293427.9,0.25197880965495817,0.07197717827212045,0.014314408660792241,0.5021871576149425,Low,38.97906195378252
688147,688147,7086339186.48,5064618996.11,3722900989.47,2699900404.22,226708175.77,2595388613.63,0.714701746957409,0.5253630812045956,0.08735037773511618,0.6073501776517458,High,61.3178682189418
