stock_code,cash,total_assets,total_liabilities,current_liabilities,accounts_receivable,total_equity,revenue,net_income,revenue_2023,debt_to_asset,receivable_to_asset,roe,revenue_growth,company_name,risk_level,risk_score
688793,383470933.17,659873627.43,425111198.76,165102544.46,104458678.25,370036372.54,1085122740.01,10189305.62,1274798202.55,0.6442312301761085,0.15830103508884522,0.027535956938661645,-0.14878861780679403,688793,Medium,59.08395003710578
688798,1003715233.88,3273331911.29,1009489780.35,190102388.86,591357161.01,3923100333.85,2932929859.74,254880223.37,2530921518.18,0.3083982338815639,0.18065908897608546,0.06496908100228704,0.15883872284158634,688798,Low,45.55580998737601
688799,177739940.58,1433272873.87,419023322.2,3770257.75,412431462.31,1803406935.99,1412949151.44,138760474.32,1432788865.24,0.2923541844956497,0.28775501848185275,0.07694351815488938,-0.01384692070221853,688799,Low,49.17938225006576
688800,1015471964.72,3013865135.28,1928517748.05,466230744.41,607192981.77,2095392838.27,2414669703.26,177882797.04,1554983013.08,0.6398818996493792,0.2014665403113963,0.08489233798606649,0.5528592164342644,688800,Medium,51.582219883271975
688819,18724974584.04,30350060853.17,24845252125.45,6296881838.57,6549162606.93,15889109096.95,45041792260.36,1589664067.1,47747570975.02,0.8186228108618427,0.21578746212780509,0.10004740085805972,-0.05666840552110123,688819,High,63.01886991280993
688981,48029335000.0,106278648000.0,61544471000.0,1070438000.0,21267282000.0,148190613000.0,57795570000.0,5373118000.0,45250425000.0,0.5790859420793535,0.20010869916222496,0.03625815354444886,0.2772381695862525,688981,Medium,53.696460206962485
830809,400807225.21,1633808522.19,2660632569.94,1169476299.66,428548265.69,1802390412.3,1511201199.89,-679880819.02,2964153147.78,1.6284849379862567,0.26230017769497405,-0.3772106278308569,-0.4901743855502834,830809,Extreme,95.31379643746489
830832,178534875.2,525149597.17,203152976.19,86632761.38,164844348.89,752490554.02,436714357.52,10602259.12,371701400.89,0.3868478187639852,0.31389979118014444,0.014089557753728572,0.17490640733215773,830832,Low,52.35162632525838
830839,83987191.08,546246016.55,160355586.8,10009142.22,99379859.47,583617861.06,628514501.51,108720471.01,668544386.06,0.2935592790456936,0.18193241956740822,0.1862870865749991,-0.059876180826096095,830839,Low,44.296673504442
830964,234495912.29,1239758285.68,468089038.15,100126833.34,333387327.06,891831675.07,983575322.75,7948923.03,749574065.89,0.37756475883785356,0.2689131671155874,0.008913030622483876,0.3121789660400814,830964,Low,49.705156517062385
830974,133096240.53,501359228.85,143511338.5,103166275.35,133934780.31,622083236.99,1061608140.89,19624993.25,1362415750.08,0.28624453334424743,0.2671433427429168,0.03154721439683396,-0.22078987942728698,830974,Low,51.68513800325236
831010,108085906.39,291898456.25,236152998.06,50000000.0,19859594.96,671487282.96,544986549.96,44033041.37,542920656.53,0.8090244843835142,0.06803597119058077,0.06557539135498865,0.003805147962510637,831010,High,59.294197547770125
831152,11228552.55,510297514.12,730310413.49,99003997.77,147291069.14,406242713.3,618495399.94,-33539293.08,489585000.05,1.4311463279404932,0.2886376379747824,-0.08255974072138514,0.26330545232561203,831152,Extreme,82.51727626432823
831167,83479072.02,364853583.88,302847012.58,60263251.63,90107520.79,268284446.81,620681367.53,18232470.73,596536311.08,0.8300508093120611,0.24696898912643347,0.06795947713999351,0.04047541784386348,831167,High,63.972007900584195
831195,174934204.51,968596969.1,564367372.82,248438626.41,363657891.86,736835449.55,965609402.02,66797313.66,828211370.47,0.582664813977684,0.37544810015036834,0.09065431596809632,0.16589730164176353,831195,Medium,57.940816007469685
831278,52748974.42,354127440.86,188647644.8,39988818.61,113141695.77,371623273.01,339560228.69,24949478.92,275772875.74,0.5327111740955979,0.31949429136368224,0.06713648130247386,0.2313039408927911,831278,Medium,54.97724106547024
831305,306605391.89,793617223.1,373733802.61,84293653.02,182734970.47,785640214.17,511810505.43,55270627.46,234260476.98,0.4709245108745675,0.23025580235797682,0.07035106714641814,1.1847923816602486,831305,Low,43.12535370652599
831370,116950334.61,617037765.14,158762549.42,50039641.79,10636476.36,649328230.51,469267450.27,-56698734.03,582589527.38,0.25729794574887693,0.017237966557179338,-0.08731906509819738,-0.1945144424748379,831370,Low,45.09503196114417
831396,137423571.2,827571937.67,428797325.45,1501761.13,56368162.71,576160518.81,629547222.5,40567759.98,586326689.85,0.5181390353293805,0.06811270433927787,0.07041051695765013,0.07371408021875499,831396,Medium,49.74958494223456
831641,81364310.38,459764086.57,217159476.3,42689403.14,122456634.65,348348215.96,544022472.56,-4196318.63,547250376.14,0.4723280539810868,0.2663466726241475,-0.012046333059107309,-0.005898403584055768,831641,Low,55.88749247087685
831689,60892046.7,496978501.9,260894258.51,31016406.99,151121086.82,466444202.84,528730342.1,54642100.52,508099652.81,0.5249608534626234,0.30407972627034874,0.117146059887346,0.04060362800073534,831689,Medium,55.016130983446416
831768,84914689.44,947702270.83,636520543.18,168087944.46,236837784.63,653035949.75,1627042617.95,-3675045.78,1135890917.63,0.6716461095134167,0.24990737272643324,-0.005627631650917392,0.43239336867379147,831768,Medium,57.07313391682542
831832,23599972.52,774378043.52,460845742.32,129011578.72,88967193.49,695060952.94,433648881.3,34051375.9,426137262.04,0.5951172636884011,0.114888579595558,0.04899048890024387,0.01762722936745884,831832,Medium,54.324697884360305
831834,178614437.56,276687896.77,61555653.59,11508662.5,44612842.38,288690896.61,271293994.87,33760571.39,266980271.42,0.22247324262675955,0.16123886480327307,0.11694366461304814,0.016157461474798955,831834,Low,42.62000266881042
831856,79631372.98,635239319.19,266637733.49,66974419.95,134941731.03,461288763.77,544598442.13,18781212.32,477028852.9,0.41974374922193486,0.21242660357054965,0.040714653802762846,0.14164675536757249,831856,Low,50.468643667177
831906,80841836.06,757464322.13,731434354.54,177142310.4,259475665.54,551598047.54,720398776.85,18831648.11,757650053.46,0.9656353879258585,0.3425582670486062,0.034140164552765924,-0.04916686330302844,831906,High,72.17118283320204
831961,180458757.83,392766638.3,215320802.29,49138912.18,127135870.73,757327835.17,232694125.97,10998344.28,270350586.64,0.5482156102207828,0.3236931509261539,0.014522567069690715,-0.1392875123298456,831961,Medium,60.56860802633352
832023,153132869.64,493115178.63,209299122.63,74535293.16,237443809.74,1194887933.59,493547697.05,9654654.33,459804548.04,0.4244426691781958,0.48151794961915306,0.008079966378933061,0.0733858530843948,832023,Low,58.83537112550742
832089,81664531.14,1634494277.45,789549588.66,114369415.49,228306118.43,1120495806.78,1612857291.23,120914373.61,1416776716.15,0.48305436094385634,0.13967997415456476,0.10791149139368492,0.1383990665888668,832089,Low,48.90185223144902
832149,149434638.17,1595262618.38,1098859460.16,404093258.53,661832794.85,695950024.43,1958363348.93,-108740064.68,2426230950.54,0.6888266843962653,0.41487388171992373,-0.15624694426738583,-0.19283720764746975,832149,Medium,67.96501965136075
832171,20656611.65,231214626.71,124813468.67,38012711.11,26795477.41,214183970.96,152250230.31,-76065687.23,151428431.25,0.5398164919148769,0.11589006193629833,-0.35514182919040976,0.005426979948324614,832171,Medium,54.03747650637051
832175,90746540.3,636623690.96,467486532.46,193048505.6,392395961.65,781658584.71,303374377.56,-61424864.02,377559500.25,0.7343216080366899,0.6163703412580899,-0.07858272808810639,-0.19648591186522527,832175,High,74.4037658912052
832278,144055014.5,333195217.12,125940660.99,20814523.61,64746915.46,399764597.08,344603098.61,27490186.03,329263803.5,0.377978597887984,0.19432126313110146,0.06876593432934415,0.04658664252476818,832278,Low,49.01237473143577
832419,153922714.96,401830641.36,140333526.96,47426802.29,121036225.53,552079336.78,777637576.78,78541058.15,696313186.06,0.3492355050004144,0.30121203579784667,0.1422640785798837,0.11679283452919197,832419,Low,48.28283573516959
832469,92914025.66,767818372.34,515239726.85,262295836.79,98128835.23,466949955.57,817883921.22,35902675.96,579614366.49,0.6710437590595255,0.12780214535755766,0.07688763117275395,0.41108290012357873,832469,Medium,52.293346625170074
832471,104876585.69,436712056.22,269134588.44,45450317.77,55471997.48,537443623.03,539592663.64,-5879144.59,477980447.37,0.6162746931456812,0.1270219053720266,-0.010939090795895121,0.12890112264844708,832471,Medium,55.37477720218663
832522,329537118.61,1885000845.38,988797475.5,50000000.0,1048003130.21,1044974754.44,1053505564.23,161834925.71,945512692.72,0.5245607597065384,0.5559695810103107,0.15486969902610426,0.11421620496635736,832522,Medium,59.62215779113773
832662,91011919.74,380683459.74,126891887.86,2170000.0,36637914.18,453518694.21,347167424.95,29989099.13,343378465.75,0.33332650687441184,0.09624246402778582,0.06612538691980284,0.011034352989271542,832662,Low,45.64237860403921
832735,306031517.29,789431642.27,222232254.44,27112897.11,70141316.89,1105938606.02,868464593.56,176983423.5,709207754.74,0.2815091802008014,0.08885039962207443,0.16003006182858526,0.22455597496728513,832735,Low,39.42022410118842
832786,234331611.35,732514050.61,1004703894.42,282260857.16,389414881.78,764420771.64,1296759671.2,-10113947.51,1256268958.09,1.3715831028542513,0.5316142147112609,-0.013230864316129692,0.03223092702343072,832786,Extreme,89.11553918317475
832876,75191363.71,288050415.22,111979358.06,24723841.66,92485845.27,249394542.55,436788272.47,1548190.78,469374264.04,0.38874916383812597,0.32107520205920703,0.006207797348611228,-0.06942432524852496,832876,Low,55.228403285393924
832885,132403952.25,365451689.35,141144159.05,70030024.0,38621516.61,380510831.99,147159277.43,15068441.51,135067945.88,0.3862183789628718,0.10568159276727666,0.03960055862587377,0.08952036303818861,832885,Low,47.34337359203934
832978,68784257.88,881063368.55,442816780.18,32500000.0,218370553.16,675714130.28,826362944.51,137785757.84,653268569.24,0.5025935658961292,0.24784886190352104,0.20391131643629362,0.264966636113191,832978,Medium,48.526579252432654
833030,242990049.7,629814874.9,163105904.66,27991278.5,117158511.33,525175211.09,279395234.56,-95112936.3,481101103.65,0.25897436081657715,0.18602055302139706,-0.18110705587682502,-0.41925879520896,833030,Low,51.61233260212184
833075,184346388.21,361915666.95,199693907.89,0.0,37511754.87,406473188.82,592409891.67,40968672.14,537550648.0,0.551769172008761,0.10364777846210893,0.1007905890642699,0.10205409271499931,833075,Medium,50.603963968058814
833171,214445693.95,633473982.49,584974597.97,32038564.76,35693616.8,1360563021.95,936438064.23,22213907.89,890804261.56,0.9234390269204693,0.056345829168388074,0.016326996641553845,0.05122764297297473,833171,High,63.19136519105518
833230,22815394.27,258071338.63,108945827.44,20015888.47,96062197.38,404809662.05,310268218.29,22115851.18,242810197.99,0.4221539207660598,0.37223117410076106,0.054632715701505075,0.27782202254444943,833230,Low,52.8263588575187
833284,67020793.04,346023507.52,229135996.96,54989055.56,63654148.49,307018223.85,211200972.23,-43569861.54,264998536.66,0.662197775527595,0.18395902910243989,-0.14191294898926565,-0.2030107981276277,833284,Medium,61.49501697466512
833346,83370068.81,402364881.08,84200752.17,7306022.5,33035788.52,450769492.17,260157690.79,44729690.1,228822733.1,0.20926466530576468,0.08210405548150132,0.09922963039195866,0.13693988034093627,833346,Low,39.480401783002144
833429,450411174.25,760988526.04,311507943.62,52290398.19,233936644.33,858984065.59,1040013192.71,89421221.97,843220191.54,0.40934643948051613,0.30741152635684227,0.10410114174653556,0.23338269546248736,833429,Low,50.02932584504828
833455,103298514.21,305571578.21,25650346.15,6350000.0,74726105.7,347724987.15,141451222.18,34806680.95,134739537.82,0.08394218565828836,0.2445453406947602,0.10009830249842028,0.049812285752131834,833455,Low,40.63131866713583
833533,81335426.71,415085759.09,322969687.04,135697890.26,95683667.12,352111778.5,755001039.58,46663039.97,698571119.86,0.7780794208600467,0.2305154176567489,0.13252337132482492,0.08077906188178678,833533,High,59.98439316528163
833575,77769391.81,117263641.79,849530117.16,85000000.0,9848243.31,552674907.14,885628.21,-356606246.09,1779663.64,7.244616525566973,0.08398377501900028,-0.6452369041601282,-0.5023620249947905,833575,Extreme,100.0
833580,67534944.71,226927132.0,29256828.01,1339517.0,46837680.47,330087727.52,115115265.61,9502495.47,106093997.86,0.12892609073294947,0.2063996493376561,0.028787787844745744,0.08503089648770071,833580,Low,42.45777029443423
833781,54282441.37,451786710.8,263353100.48,40032805.56,119288946.42,409983416.98,450546942.71,22971585.46,373245692.53,0.5829146678831439,0.26403819228938685,0.0560305234519293,0.20710553859583214,833781,Medium,55.61657637147244
833873,53071331.06,283960575.52,100865658.16,33526917.81,48616.98,315019245.3,72833871.43,-108561138.01,164141889.73,0.3552100779317367,0.00017121031647076586,-0.34461747854996844,-0.556274930489677,833873,Low,51.22333190076064
833914,174063721.84,840198732.94,242252391.68,86336118.1,159605036.81,913507625.93,852178999.57,67312892.52,809673067.84,0.2883274898931556,0.18996105391817777,0.07368618565331828,0.05249764802402893,833914,Low,46.031719923175864
833943,241651344.19,902955326.61,533882257.24,142910507.48,160448242.43,609515199.97,968545850.75,91728742.26,893061751.19,0.5912609865699279,0.17769233726365735,0.15049459351385305,0.08452282214462525,833943,Medium,52.57254496939669
834014,235340982.75,970689159.09,438551830.06,50435132.58,172668217.47,812084615.31,674279812.26,60387294.26,669879690.4,0.4517943009388637,0.17788209114426776,0.07436084014096012,0.00656852554728537,834014,Low,51.07617504777575
834021,319337589.85,955741279.36,411398301.09,43150000.0,153171146.89,636576704.01,645058588.57,-27913914.5,760478580.1,0.4304494427252191,0.16026423698322323,-0.0438500408892775,-0.15177283693489788,834021,Low,53.43781757568613
834033,113030595.44,487710862.55,159099097.76,19599558.4,207449257.19,719718425.83,330480804.78,80299971.39,441870869.31,0.3262160226002536,0.4253529562686998,0.11157137084186189,-0.25208736820315925,834033,Low,55.15189399571015
834058,150521471.0,442602650.31,302182398.18,47141986.1,172213103.03,344898260.38,526987425.37,53892054.61,478797442.06,0.6827396943248096,0.38909189294140356,0.15625493312324373,0.10064795480666149,834058,Medium,60.29663527713168
834062,176668076.35,1376660270.05,1076820144.26,456757426.39,373868693.52,715760103.36,1347620535.1,42862473.35,1003535799.51,0.7821974438333215,0.27157658403726664,0.05988385375042595,0.34287240749957043,834062,High,60.329517497174955
834261,389689262.82,1394644731.32,917324793.83,40034944.44,312247318.62,1539462492.26,6857302847.79,176557645.3,6295854261.45,0.6577480079545224,0.22389022208147943,0.11468785123878235,0.08917750682028856,834261,Medium,56.57072444150022
834415,69336826.8,466112334.19,84729180.28,10001888.89,26750816.54,533897490.36,182059665.95,17291904.51,190760405.83,0.18177845567472603,0.05739135092077534,0.032388061045839155,-0.04561082705891214,834415,Low,41.534544187704306
834475,47056935.04,297857329.26,98236174.75,37012753.48,88420086.59,366001331.16,435630992.47,15766306.78,387396777.63,0.329809493001428,0.2968538219612451,0.04307718425512406,0.12450855976419144,834475,Low,49.99361513505394
834599,2296838619.49,6675853531.0,4422734986.31,88604477.65,958966773.52,3104868834.02,6144633130.71,793340553.67,5860352436.76,0.6624973070143891,0.14364706611176248,0.25551499792112947,0.048509146338504075,834599,Medium,51.59312945181246
834639,238298068.87,1590332696.8,1050631485.07,402129351.0,348126842.39,833748727.02,2007610317.29,24071745.16,1905998095.46,0.6606362852150598,0.21890189586775527,0.028871702444497487,0.053311817085250804,834639,Medium,59.03672522118073
834765,163535806.11,396219370.56,119699489.87,18515634.86,91829633.72,331369787.04,542251121.62,19177557.38,425421753.95,0.30210408365654035,0.23176462470830694,0.05787358452714053,0.2746201071883386,834765,Low,45.66419744234199
834770,66631063.79,183325614.7,128657211.15,54444390.0,19894245.55,586333534.24,154544869.75,35230316.73,344784277.5,0.701796153039164,0.10851863544849198,0.0600857953240986,-0.5517635813599417,834770,High,62.78234140788417
835179,97107281.55,433436357.15,158988266.34,17856706.28,112039185.97,731251527.15,306303532.3,40327796.1,259688508.36,0.366808791457655,0.258490512209677,0.05514900769804157,0.1795036069727764,835179,Low,49.29276528679277
835185,3115628975.55,13898880668.05,11023486806.0,1555513972.57,3344069009.74,12227261335.23,14236816425.87,946437584.85,25119438190.34,0.7931204727399523,0.24059987919942116,0.07740388946485187,-0.4332350780303299,835185,High,67.2058647058661
835207,71942777.34,454344869.42,252577015.25,127641977.55,108436906.49,297133580.04,334630713.12,-33958981.33,338735803.38,0.5559147516564467,0.23866651477417708,-0.11428860152874155,-0.012118855518189276,835207,Medium,57.76529397422972
835237,69079841.54,442034495.89,146854054.16,7607119.43,59056985.81,502493271.53,381622230.46,72941392.08,381939707.71,0.33222306296326826,0.13360266304803572,0.14515894284097938,-0.0008312234721639752,835237,Low,44.6860971287961
835305,139966926.94,771608148.1,261976473.48,140428240.77,32747980.73,631778167.42,50400843.87,-174081719.02,295659389.16,0.33952009724766147,0.0424412064733094,-0.2755424736041443,-0.8295307177181344,835305,Low,54.54194025644392
835368,1179652600.68,6811237537.92,3817626298.68,164767637.85,2167430395.22,4184142600.59,5669278618.32,324866535.04,6001577085.33,0.5604893791218178,0.3182138903765034,0.07764231912033567,-0.0553685243537497,835368,Medium,58.38265589859623
835438,188424553.75,727202362.4,282837810.73,60815377.1,244143080.91,942377278.17,566204853.42,70253056.57,808337548.04,0.38893962032321366,0.33572921862389155,0.07454875897095506,-0.2995440397481304,835438,Low,56.19314049850112
835579,353307510.13,1116287658.64,603682449.26,40939249.62,345120062.27,521603717.4,459660845.47,9479725.41,540435169.03,0.5407946998137386,0.30916767698611664,0.018174190661931815,-0.14946163423260875,835579,Medium,59.99329449484286
835640,191777288.93,1011557552.66,478479201.67,21278004.86,123560793.82,872519020.64,762797542.26,59013353.04,815144377.6,0.4730123366799914,0.12214904974520088,0.06763560638106572,-0.06421786959277437,835640,Low,51.195384880430865
835857,149735777.66,1289506901.84,933205859.29,387194108.93,59192257.42,707317025.0,983406030.18,-4496771.85,1004358546.49,0.7236920236397392,0.045903017142086215,-0.006357505462278389,-0.020861590099695217,835857,High,58.066952038741285
835985,528327655.67,3569640975.93,2758819229.55,779422152.16,1572408439.6,1425416695.36,3802866342.75,168351408.9,4103330682.03,0.7728562194777149,0.4404948425353448,0.11810680304784951,-0.07322450042738317,835985,High,66.97763257579267
836077,151559930.83,1521389664.92,1500731489.49,780662166.67,507562515.27,2446297877.75,1603235499.61,93355857.25,2049237044.49,0.9864215092909243,0.33361769635571265,0.03816209714242352,-0.2176427300488304,836077,High,74.15546255954825
836149,111624960.17,633697672.31,550391601.0,216851305.91,20050887.2,154054492.41,556815820.64,-54622049.18,782101851.4,0.8685397233568387,0.03164109334173357,-0.35456316998941584,-0.2880520361340753,836149,High,64.72773939558925
836208,322703142.67,1296179284.86,511691434.28,8435321.4,9053926.7,981925445.18,958757046.48,183110083.73,938363569.19,0.39476902636603056,0.0069850882557330116,0.1864806382488983,0.021733023275406684,836208,Low,42.138351808397715
836221,69529188.31,273999604.27,100668539.53,21015569.45,64914008.12,399350238.23,321384761.02,55135947.14,275720274.0,0.3674039595721494,0.23691278056019946,0.13806413984970567,0.1656188946772916,836221,Low,46.83714585815392
836239,515735570.09,2224423195.16,2694850546.09,757243652.16,647527583.15,904833033.33,3671054739.31,227831226.86,2796816309.58,1.2114828473078223,0.29109909686201785,0.25179366630938205,0.3125834280697845,836239,Extreme,69.20128690235272
836260,167551403.27,515030342.15,174033068.11,40032999.99,111771973.24,427524615.91,294893998.92,44523904.56,281918499.06,0.3379083791131548,0.21702017161436865,0.10414348765679708,0.046025712761894606,836260,Low,47.49891134471499
836263,38440265.41,394511251.2,445649460.02,164587490.47,7042641.91,559417782.01,336069956.79,53862668.85,472650450.22,1.129624208851968,0.017851561618529577,0.0962834407166506,-0.28896723438309896,836263,Extreme,69.81760163193701
836395,44162619.7,194342138.77,60794602.65,20017722.23,28822624.41,208588535.81,159229237.81,57947690.52,116536662.41,0.31282254602512727,0.1483086714616792,0.27780860676247154,0.36634458647698975,836395,Low,37.48373213346411
836414,53944024.49,266570942.98,79520496.21,11509385.24,19962026.64,289338294.48,81938218.25,-16435666.92,180045879.67,0.2983089429066775,0.07488448071963226,-0.056804326401170814,-0.5449036745512766,836414,Low,51.2704170507039
836422,78344105.71,264443176.41,75394329.59,100000.0,52769338.71,423871125.03,517085276.92,14958737.19,517746102.86,0.2851059748015829,0.19954887634606597,0.035290767185288396,-0.0012763513551326273,836422,Low,47.67239548661825
836433,31691813.48,238569115.09,159706567.97,84471395.11,55767306.64,478401906.79,207449553.2,10536494.0,188252662.38,0.6694352196836159,0.23375744433206214,0.02202435619602393,0.1019740734463019,836433,Medium,59.35664305944641
836675,86467771.09,632633645.68,312027658.62,79380681.95,294334471.35,604656739.84,607145720.74,50718637.47,539120589.49,0.49322014526212926,0.46525263611869433,0.08388004983359783,0.12617795086318398,836675,Low,58.06913950635945
836699,14148053.75,458902879.87,214190756.72,26257348.81,50085924.38,307737589.12,417051985.73,81392709.59,289431812.23,0.46674528776258034,0.10914275455013174,0.26448738297699964,0.4409334707084144,836699,Low,40.70940821512157
836717,92115100.5,427296034.35,84184913.53,40038388.89,65626846.04,565212940.45,176050610.71,16089712.17,173216497.03,0.19701777400780596,0.15358636814832868,0.028466638002289917,0.01636168453117463,836717,Low,43.874909628573405
836720,141224433.31,515307561.47,369024618.33,208569797.22,130368338.32,484033707.85,576789617.25,56747955.03,457863195.23,0.7161249822868817,0.25299131638608746,0.1172396758937829,0.2597422620096364,836720,High,57.2801178608177
836807,351774862.81,901709703.68,285509914.98,33910126.36,154735161.26,933637558.04,572563079.43,21726474.52,573946510.19,0.31663174280458023,0.17160196971209776,0.02327078032894342,-0.0024103827367852396,836807,Low,48.23133584608412
836826,62128412.31,272591024.66,122038858.42,38619183.45,79413907.41,343181334.47,534239925.45,41113364.22,489944178.83,0.4476994742296369,0.2913298686523232,0.1198007003600425,0.09040978244864435,836826,Low,51.81511560970968
836942,130845034.54,571338955.96,173239124.2,2000000.0,95993563.85,486532052.35,195785480.14,38273819.49,174083582.36,0.30321601982996693,0.16801508605116117,0.07866659412290208,0.12466366722119177,836942,Low,45.08355622089357
836957,149704455.88,446059143.33,235984763.15,18826239.71,57948470.59,398301177.59,587154521.83,18796815.1,467189117.96,0.5290436631077319,0.12991207882746844,0.047192466800459514,0.2567812460911629,836957,Medium,50.37148773299555
836961,36689579.56,250603139.71,33984913.69,584325.0,24051780.71,284089928.42,124865312.24,20073086.57,188811122.65,0.13561248166853623,0.09597557611541865,0.07065750863340656,-0.33867607751338163,836961,Low,43.08808691224021
837006,39347492.18,370154703.67,224734200.38,64062036.99,28980487.23,321207648.65,74317451.42,-9735787.87,168687394.74,0.60713587630202,0.07829290548698972,-0.030309950310705342,-0.5594368415343279,837006,Medium,60.76576734157862
837023,98897613.95,344777907.6,275598494.67,38611790.38,95623566.92,399923400.8,694888485.54,44187497.23,468664530.32,0.799350795381415,0.2773483010719449,0.11048990167019003,0.4826991175661112,837023,High,58.3249926708252
837046,60317558.54,298378779.68,113545949.15,34320000.0,37233500.98,245223243.28,180417281.43,13958581.88,224933420.7,0.38054297719085034,0.12478602204865749,0.056921936490587306,-0.1979080704479767,837046,Low,50.09197215915704
837092,92747598.49,514661188.05,294259909.97,63976412.27,31409879.94,395239018.51,271864639.11,15203111.94,364326751.35,0.5717546160512347,0.061030209134302335,0.038465615053174064,-0.25378897348982715,837092,Medium,55.25464306846352
837174,116593958.03,431770212.66,411518150.13,225199899.82,142820386.82,480468591.25,639516138.84,3712488.32,650952113.13,0.9530952762923744,0.33077869346319344,0.007726807511686644,-0.017568073072244735,837174,High,71.84483616828135
837212,81935525.43,369182193.97,135735882.84,54966087.89,70343525.02,415994921.05,496844667.34,17225503.55,405785826.29,0.3676663854785748,0.1905387804963209,0.04140796600718498,0.22440123619528196,837212,Low,47.51424956463282
837344,113069057.43,239867433.73,155449803.03,41109073.73,24731526.85,620820327.7,256541927.31,22172865.71,244732951.33,0.6480654777212387,0.10310497955232367,0.03571543121364194,0.04825249691888309,837344,Medium,55.64417807091537
837403,252458094.33,733256649.92,349188569.38,13008832.88,185685549.05,487484610.15,336657483.7,83237635.14,288239764.19,0.47621602806888597,0.25323404713787284,0.17074925732401608,0.16797723813735954,837403,Low,49.66882820603941
837663,97864610.85,319985698.98,99503960.07,7839269.31,28531043.54,373038380.45,304321303.12,79125973.24,257809048.97,0.31096377240352624,0.089163495840429,0.21211215088525082,0.18041358259466064,837663,Low,39.45106097003864
837748,91310111.75,462325819.89,211041722.29,90702555.67,24901965.91,320864105.86,240452904.38,22482036.09,237880290.22,0.45647833889141776,0.053862373327807786,0.0700671582748162,0.010814742817157122,837748,Low,48.18108311489575
837821,113467945.81,335306580.07,237130016.69,42300000.0,77053386.34,520539517.09,391719678.83,25815418.23,305703730.67,0.707203588550203,0.22979980388071722,0.04959358008843847,0.28137029264079266,837821,High,57.907560324905134
838030,213426673.81,838627719.31,838773224.45,454617246.4,380669866.42,464301504.32,2365924949.5,5843133.8,2593738826.33,1.0001735038523647,0.4539199666965514,0.012584783261810992,-0.0878322345015532,838030,Extreme,76.91690704645498
838262,113266438.06,397834133.88,122018289.96,45000000.0,219750685.86,330361060.68,515634513.51,27843713.69,531388655.82,0.30670643760498634,0.5523676003283422,0.08428267433422021,-0.029647118239077508,838262,Low,56.19978746039341
838402,233076222.63,564345736.35,295735381.06,80082194.45,57276680.96,1663202641.75,705432483.79,77673266.94,1120685553.09,0.524032276690381,0.10149218337405447,0.04670102427102521,-0.3705348642668296,838402,Medium,55.79609592095546
838701,175450247.81,642695370.91,324251870.44,3664550.21,115351488.73,805045608.87,799511571.49,171501831.59,640822392.7,0.5045187582118227,0.1794808146302228,0.2130336836825035,0.24763363546237693,838701,Medium,46.820404665423894
838810,25232991.22,227628577.83,168045674.8,28295000.0,107652390.82,227732381.7,78659353.97,-49449165.66,165071927.79,0.7382450674778703,0.4729300329785397,-0.2171371734263999,-0.5234843681593864,838810,High,74.20544653039346
838837,323434171.18,713268036.54,359056415.35,129800000.0,112760555.66,527835132.19,526840366.63,65198849.49,499307600.54,0.5033961946363823,0.15809001649224527,0.1235212389510499,0.05514189261333765,838837,Medium,50.41468635148797
838924,19676781.96,464173459.37,354324932.17,89576572.68,69556686.25,304676579.31,402396041.3,27301247.57,421334030.55,0.7633459540123383,0.14985063201245047,0.08960730631750245,-0.0449476849170687,838924,High,59.85593861191453
838971,25486319.28,311556254.45,87354880.62,1780865.84,101293783.12,452310506.78,254849011.82,39379873.71,188788892.38,0.2803823687449649,0.3251219697027655,0.0870638048855983,0.3499152868963932,838971,Low,45.863772313814195
839273,58754029.58,589549089.84,134849389.22,60051333.33,435125322.09,619148692.83,616519674.06,86694228.66,478823062.43,0.22873309711426623,0.738064615124909,0.14002166145863718,0.28757305659254884,839273,Low,53.937336189159296
839493,285850580.11,583660457.7,901623010.89,261378995.39,70624505.75,349504314.22,654617272.13,12870067.0,495671818.88,1.5447731621960106,0.1210027248176213,0.03682377148540367,0.3206667137323779,839493,Extreme,80.24100156186198
839680,62512412.88,154880338.78,106440742.76,81250000.0,26736659.47,71599662.38,52063606.01,-31048429.74,5370641.01,0.6872450279902468,0.17262784728265687,-0.43363933163842383,8.694113963874864,839680,Medium,49.933047021773824
839719,41196709.36,934947132.84,874506945.56,430961519.8,394002930.9,672899950.3,371535661.95,-255753439.54,724658383.78,0.9353544332539887,0.42141733693880074,-0.3800764726256512,-0.4872954342817691,839719,High,78.46902076390737
839792,237119254.01,920275794.67,395890253.95,191859124.87,298240894.95,984427896.73,682470452.45,73779219.79,635508098.04,0.4301865334749585,0.324077734823989,0.07494629117589452,0.07389733436102366,839792,Low,53.39490875184089
839946,35761848.02,321702413.38,397526411.29,59319123.85,55090609.01,220783930.33,512121946.15,-16306710.84,324498565.25,1.2356960804656305,0.1712471113635262,-0.07385823241585918,0.578194793420585,839946,Extreme,70.57011226385123
870199,97938308.98,375622052.89,125532721.97,20014819.44,80924593.27,522101212.5,291228708.87,27456024.17,333892962.54,0.3341995524601479,0.21544153930093815,0.052587551058407095,-0.1277782357119578,870199,Low,50.375118636987295
